Open,High,Low,Close,Volume,Number of Trades,Date,Symbol,SMA_50,SMA_200,EMA_50,EMA_200
1722.32,1744.19,1673.21,1696.78,15106.98446,13177,2022-07-30,ETH,1279.3858,2344.0573,1477.1305628698394,2145.944342996891
1697.87,1753.26,1666.97,1678.47,8001.92057,9001,2022-07-31,ETH,1282.3039999999999,2335.6023,1485.0262270710223,2141.292856996922
1678.2,1704.7,1606.57,1629.46,5169.75098,6722,2022-08-01,ETH,1286.1596,2327.554,1490.690296597649,2136.199992748197
1628.51,1677.16,1559.96,1630.66,5225.53539,7486,2022-08-02,ETH,1294.5652,2319.17505,1496.1793045742118,2131.1697440641356
1629.97,1684.34,1590.42,1619.24,3099.3937,3808,2022-08-03,ETH,1302.8095999999998,2310.6376999999998,1501.0052141987526,2126.07591576499
1620.46,1662.39,1581.36,1609.08,3002.2506,3443,2022-08-04,ETH,1310.1968,2301.9545000000003,1505.243441092919,2120.9316777971794
1608.53,1740.29,1605.69,1738.4,5206.98831,5925,2022-08-05,ETH,1323.5852,2294.5891,1514.3868355598636,2117.125392445964
1737.93,1749.92,1686.0,1690.91,3263.64882,2830,2022-08-06,ETH,1335.6770000000001,2287.2361,1521.3093125967316,2112.884443267397
1690.71,1729.07,1669.19,1701.31,1620.05293,2292,2022-08-07,ETH,1349.7742,2280.3289999999997,1528.3681630831343,2108.789175175184
1699.98,1817.43,1694.68,1778.98,4431.4536,5693,2022-08-08,ETH,1362.773,2274.19065,1538.1960782563447,2105.5074918401074
1777.62,1791.3,1668.12,1702.67,6031.84189,5196,2022-08-09,ETH,1374.2666,2269.8487,1544.646035971782,2101.4991585879675
